Mean,Std,Variance,RMS,Maximum,Minimum,Peak_to_Peak,Dominant_Frequency,Spectral_Energy,Label,File,Label_ID
72.73,195.42256036599252,38189.9771,208.5176970906786,846.0,0.0,846.0,12.5,196260426.0,Severe_Fault,Severe_Fault_001_window_006.csv,3
78.0,208.08599183991217,43299.78,222.22461609821715,846.0,0.0,846.0,6.5,216529652.0,Severe_Fault,Severe_Fault_001_window_007.csv,3
98.71,233.9985168756417,54755.30589999999,253.9664741653906,812.0,0.0,812.0,6.0,273805089.99999994,Severe_Fault,Severe_Fault_001_window_008.csv,3
104.34,242.78106268817592,58942.644400000005,264.2526821055937,900.0,0.0,900.0,5.5,295442854.0,Severe_Fault,Severe_Fault_001_window_009.csv,3
97.11,234.4451703490605,54964.5379,253.7614824988221,900.0,0.0,900.0,6.0,286080202.0,Severe_Fault,Severe_Fault_001_window_010.csv,3
101.76,239.05706933701,57148.2824,259.8141258669359,847.0,0.0,847.0,6.0,287681861.99999994,Severe_Fault,Severe_Fault_001_window_011.csv,3
110.48,249.63479244688637,62317.529600000016,272.9896701342379,859.0,0.0,859.0,6.0,313200455.99999994,Severe_Fault,Severe_Fault_001_window_012.csv,3
80.7,219.9610192738704,48382.85,234.29754586849603,918.0,0.0,918.0,7.0,241924050.0,Severe_Fault,Severe_Fault_002_window_001.csv,3
82.62,234.2498145143342,54872.975599999976,248.3929145527304,918.0,0.0,918.0,6.5,274382928.0,Severe_Fault,Severe_Fault_002_window_002.csv,3
74.74,216.72829164647607,46971.152399999984,229.2536150205706,927.0,0.0,927.0,6.5,242305562.0,Severe_Fault,Severe_Fault_002_window_003.csv,3
84.81,224.74157136586905,50508.773900000015,240.21138607484863,927.0,0.0,927.0,6.0,252656682.0000001,Severe_Fault,Severe_Fault_002_window_004.csv,3
79.2,219.3501310690285,48114.47999999999,233.21046288706688,916.0,0.0,916.0,12.5,244777400.0,Severe_Fault,Severe_Fault_002_window_005.csv,3
71.39,207.63963470397465,43114.21790000002,219.56946509020784,809.0,0.0,809.0,6.5,218109094.00000003,Severe_Fault,Severe_Fault_002_window_006.csv,3
86.18,232.5026614901429,54057.4876,247.9606420382073,956.0,0.0,956.0,6.0,272530399.99999994,Severe_Fault,Severe_Fault_002_window_007.csv,3
100.52,247.83718365087995,61423.26959999999,267.4463310647577,956.0,0.0,956.0,6.0,311103836.00000006,Severe_Fault,Severe_Fault_002_window_008.csv,3
94.22,236.66121693255957,56008.5316,254.7271873985971,892.0,0.0,892.0,6.0,284748969.99999994,Severe_Fault,Severe_Fault_002_window_009.csv,3
93.27,236.2791931169564,55827.85709999998,254.02194787065156,894.0,0.0,894.0,6.0,279790226.0,Severe_Fault,Severe_Fault_002_window_010.csv,3
107.7,247.37520085893817,61194.49,269.80322459155303,894.0,0.0,894.0,6.0,309254372.0,Severe_Fault,Severe_Fault_002_window_011.csv,3
102.8,251.4652262242237,63234.76,271.6663394681056,942.0,0.0,942.0,11.5,320297991.99999994,Severe_Fault,Severe_Fault_002_window_012.csv,3
88.68,242.84406025266503,58973.2376,258.52926333395993,942.0,0.0,942.0,6.0,294874125.99999994,Severe_Fault,Severe_Fault_002_window_013.csv,3
133.27,272.7450038039195,74389.83710000003,303.5633871203838,911.0,0.0,911.0,6.5,374093706.00000006,Severe_Fault,Severe_Fault_003_window_001.csv,3
119.97,257.7586256558643,66439.50909999998,284.3102354822984,951.0,0.0,951.0,6.5,333327049.99999994,Severe_Fault,Severe_Fault_003_window_002.csv,3
93.99,225.5760401727098,50884.54989999998,244.37403708250187,951.0,0.0,951.0,12.5,259349410.0,Severe_Fault,Severe_Fault_003_window_003.csv,3
91.43,223.4663847203869,49937.22509999998,241.4470335290952,916.0,0.0,916.0,6.0,255294026.0,Severe_Fault,Severe_Fault_003_window_004.csv,3
101.08,253.31710088345795,64169.553600000014,272.73928943223416,994.0,0.0,994.0,6.0,324093920.0,Severe_Fault,Severe_Fault_003_window_005.csv,3
95.9,252.3420496072741,63676.51,269.9505880712246,994.0,0.0,994.0,6.0,323867222.0,Severe_Fault,Severe_Fault_003_window_006.csv,3
107.55,264.0903396567167,69743.7075,285.1503287741398,918.0,0.0,918.0,6.0,350929842.0,Severe_Fault,Severe_Fault_003_window_007.csv,3
108.72,267.496096420116,71554.16159999998,288.7459090619294,908.0,0.0,908.0,6.0,358845386.0,Severe_Fault,Severe_Fault_003_window_008.csv,3
107.73,264.7753332544404,70105.97709999997,285.8526368603235,891.0,0.0,891.0,6.0,351290030.00000006,Severe_Fault,Severe_Fault_003_window_009.csv,3
97.5,254.6980368985988,64871.09,272.7220929811151,852.0,0.0,852.0,5.5,325119298.0,Severe_Fault,Severe_Fault_003_window_010.csv,3
101.08,260.6228570175686,67924.27360000001,279.5379044065402,884.0,0.0,884.0,6.0,339845817.99999994,Severe_Fault,Severe_Fault_003_window_011.csv,3
111.07,272.48630259152486,74248.78510000004,294.2538529909167,1023.0,0.0,1023.0,6.0,371597566.0,Severe_Fault,Severe_Fault_003_window_012.csv,3
116.07,268.4619248608637,72071.80510000003,292.47914455564177,1023.0,0.0,1023.0,5.5,360678226.0,Severe_Fault,Severe_Fault_003_window_013.csv,3
63.21,201.83876213453155,40738.8859,211.5050590411492,935.0,0.0,935.0,6.5,205748794.0,Severe_Fault,Severe_Fault_004_window_001.csv,3
70.29,211.35341468734308,44670.265900000006,222.73515663226584,923.0,0.0,923.0,6.0,236918170.0,Severe_Fault,Severe_Fault_004_window_002.csv,3
58.76,180.3920242139325,32541.28240000001,189.7209002719521,923.0,0.0,923.0,6.0,165383710.0,Severe_Fault,Severe_Fault_004_window_003.csv,3
89.21,220.358131004962,48557.70590000001,237.7312137688276,827.0,0.0,827.0,6.5,243099790.00000003,Severe_Fault,Severe_Fault_004_window_004.csv,3
108.04,244.8806207113989,59966.51840000001,267.6549270983069,827.0,0.0,827.0,6.0,309849880.0,Severe_Fault,Severe_Fault_004_window_005.csv,3
88.09,220.14000522394835,48461.621900000006,237.11067036301847,885.0,0.0,885.0,6.0,247418514.0000001,Severe_Fault,Severe_Fault_004_window_006.csv,3
88.76,223.9897372649024,50171.40240000001,240.93513649943213,885.0,0.0,885.0,5.5,250857212.0000001,Severe_Fault,Severe_Fault_004_window_007.csv,3
91.0,230.7665053685218,53253.18,248.06083931164952,832.0,0.0,832.0,5.5,267555517.99999997,Severe_Fault,Severe_Fault_004_window_008.csv,3
83.36,217.86277883107985,47464.19040000001,233.26611412719168,832.0,0.0,832.0,5.5,237908480.0,Severe_Fault,Severe_Fault_004_window_009.csv,3
87.89,223.22571066075696,49829.71789999998,239.90491866570807,858.0,0.0,858.0,5.5,252753202.00000003,Severe_Fault,Severe_Fault_004_window_010.csv,3
97.41,246.3257231796956,60676.36190000003,264.8869003933566,896.0,0.0,896.0,5.5,303754193.99999994,Severe_Fault,Severe_Fault_004_window_011.csv,3
78.29,220.87350655975013,48785.10589999998,234.3382811236781,896.0,0.0,896.0,5.5,243930430.00000003,Severe_Fault,Severe_Fault_004_window_012.csv,3
81.55,213.50711346463376,45585.28749999999,228.5512852731308,949.0,0.0,949.0,6.0,228050938.0,Severe_Fault,Severe_Fault_004_window_013.csv,3
106.74,244.26426754644245,59665.0324,266.56792755318486,949.0,0.0,949.0,11.5,298847404.00000006,Severe_Fault,Severe_Fault_004_window_014.csv,3
92.02,246.58925280717324,60806.25959999999,263.1994300905684,932.0,0.0,932.0,6.5,308531298.00000006,Severe_Fault,Severe_Fault_005_window_001.csv,3
101.33,258.68208500010195,66916.42109999998,277.82042761467346,932.0,0.0,932.0,6.5,335293729.99999994,Severe_Fault,Severe_Fault_005_window_002.csv,3
90.26,244.43062901363243,59746.33240000002,260.5632360867511,962.0,0.0,962.0,6.5,308847664.0,Severe_Fault,Severe_Fault_005_window_003.csv,3
98.4,254.86886824404425,64958.13999999999,273.20450215909693,962.0,0.0,962.0,25.0,358723022.00000006,Severe_Fault,Severe_Fault_005_window_004.csv,3
83.19,242.1595628919081,58641.2539,256.0504442487847,978.0,0.0,978.0,12.5,304012870.0,Severe_Fault,Severe_Fault_005_window_005.csv,3
89.22,246.89728957605016,60958.27159999997,262.5232942045334,978.0,0.0,978.0,6.0,307916357.99999994,Severe_Fault,Severe_Fault_005_window_006.csv,3
96.34,250.5739898712554,62787.32440000001,268.4561789193909,924.0,0.0,924.0,6.0,315219823.99999994,Severe_Fault,Severe_Fault_005_window_007.csv,3
104.75,263.359996013062,69358.4875,283.42732754623364,924.0,0.0,924.0,6.0,346813861.99999994,Severe_Fault,Severe_Fault_005_window_008.csv,3
112.16,282.21412863285207,79644.81439999999,303.6851659202339,914.0,0.0,914.0,5.5,398855760.00000006,Severe_Fault,Severe_Fault_005_window_009.csv,3
101.69,267.8052910231611,71719.67390000001,286.4620917329202,914.0,0.0,914.0,5.5,360014613.9999998,Severe_Fault,Severe_Fault_005_window_010.csv,3
98.67,259.6764546507827,67431.86110000001,277.79062259190823,972.0,0.0,972.0,5.5,337545626.0,Severe_Fault,Severe_Fault_005_window_011.csv,3
88.08,248.088801843211,61548.05360000002,263.26059332911944,972.0,0.0,972.0,5.5,307889325.99999994,Severe_Fault,Severe_Fault_005_window_012.csv,3
81.16,229.67858933736076,52752.2544,243.5963874937393,870.0,0.0,870.0,5.5,264159104.0000001,Severe_Fault,Severe_Fault_005_window_013.csv,3
27.53,122.1402845092478,14918.2491,125.20443282887392,886.0,0.0,886.0,17.0,74808386.00000001,Severe_Fault,Severe_Fault_006_window_001.csv,3
68.99,217.3593105896317,47245.06989999998,228.04536829324115,1023.0,0.0,1023.0,6.5,236978114.0,Severe_Fault,Severe_Fault_006_window_002.csv,3
85.05,235.81091471770347,55606.78750000002,250.6796561350761,1023.0,0.0,1023.0,12.5,288317050.0,Severe_Fault,Severe_Fault_006_window_003.csv,3
79.36,227.6055148716744,51804.27040000001,241.04414533441795,1023.0,0.0,1023.0,12.5,271883944.0,Severe_Fault,Severe_Fault_006_window_004.csv,3
78.2,238.95941077932045,57101.600000000006,251.42959253039407,1023.0,0.0,1023.0,12.5,290444081.99999994,Severe_Fault,Severe_Fault_006_window_005.csv,3
75.73,231.10382320506943,53408.97709999999,243.19541525283736,907.0,0.0,907.0,6.0,267605626.0,Severe_Fault,Severe_Fault_006_window_006.csv,3
87.88,246.0083852229432,60520.12560000001,261.23365020609424,1023.0,0.0,1023.0,6.0,302826420.0,Severe_Fault,Severe_Fault_006_window_007.csv,3
55.31,202.06918097522936,40831.95389999999,209.50214796034908,1023.0,0.0,1023.0,18.0,204929810.0,Severe_Fault,Severe_Fault_006_window_008.csv,3
45.56,192.71602528072236,37139.466400000005,198.0282303107312,1015.0,0.0,1015.0,5.5,188086630.00000003,Severe_Fault,Severe_Fault_006_window_009.csv,3
73.01,249.1526237068356,62077.0299,259.62952451522153,1023.0,0.0,1023.0,5.5,311625462.0,Severe_Fault,Severe_Fault_006_window_010.csv,3
76.98,242.6928091229734,58899.79959999999,254.608955066392,1023.0,0.0,1023.0,5.5,296373046.0,Severe_Fault,Severe_Fault_006_window_011.csv,3
84.59,249.1524872442577,62076.9619,263.1205617202882,1023.0,0.0,1023.0,6.0,310539933.99999994,Severe_Fault,Severe_Fault_006_window_012.csv,3
102.68,274.05291021990627,75104.99760000002,292.65710310874056,1023.0,0.0,1023.0,11.0,384119646.0,Severe_Fault,Severe_Fault_006_window_013.csv,3
64.03,213.5402282943427,45599.4291,222.9333308413078,933.0,0.0,933.0,7.5,230903606.00000003,Severe_Fault,Severe_Fault_007_window_001.csv,3
67.4,226.68462673944163,51385.91999999999,236.49245231085072,1014.0,0.0,1014.0,16.0,257047698.0,Severe_Fault,Severe_Fault_007_window_002.csv,3
68.15,219.06306740297416,47988.6275,229.4189399330404,1014.0,0.0,1014.0,7.5,241389838.0,Severe_Fault,Severe_Fault_007_window_003.csv,3
68.64,215.77106015404385,46557.15040000001,226.42570525450503,968.0,0.0,968.0,7.0,234449240.0,Severe_Fault,Severe_Fault_007_window_004.csv,3
55.53,196.59142682222944,38648.18909999999,204.28355293561933,962.0,0.0,962.0,6.5,198848846.00000003,Severe_Fault,Severe_Fault_007_window_005.csv,3
61.14,214.6130480655825,46058.76040000001,223.15210059508735,1023.0,0.0,1023.0,6.5,239122204.0,Severe_Fault,Severe_Fault_007_window_006.csv,3
73.68,229.71803934388785,52770.3776,241.24493777072297,1023.0,0.0,1023.0,6.0,264973890.0,Severe_Fault,Severe_Fault_007_window_007.csv,3
86.88,247.4510165669157,61232.0056,262.2596804695682,879.0,0.0,879.0,6.0,307649566.0,Severe_Fault,Severe_Fault_007_window_008.csv,3
92.15,260.46621182026666,67842.64750000002,276.28657223976705,1022.0,0.0,1022.0,6.0,355773250.0,Severe_Fault,Severe_Fault_007_window_009.csv,3
88.15,251.9897368941839,63498.82750000002,266.9630124193237,1022.0,0.0,1022.0,6.0,324461782.00000006,Severe_Fault,Severe_Fault_007_window_010.csv,3
74.24,227.3240031320934,51676.2024,239.1396663040241,965.0,0.0,965.0,6.0,258409333.99999997,Severe_Fault,Severe_Fault_007_window_011.csv,3
89.01,240.5324716124624,57855.869900000005,256.47348790859456,965.0,0.0,965.0,6.0,291415594.0,Severe_Fault,Severe_Fault_007_window_012.csv,3
74.79,223.8976683666,50130.1659,236.05870032684663,896.0,0.0,896.0,6.0,250695530.00000003,Severe_Fault,Severe_Fault_007_window_013.csv,3
73.41,230.39210468243044,53080.52189999999,241.8047766277581,1023.0,0.0,1023.0,6.5,268980422.0,Severe_Fault,Severe_Fault_008_window_001.csv,3
64.09,209.33041322273263,43819.2219,218.9217896875503,1023.0,0.0,1023.0,6.5,225113090.0,Severe_Fault,Severe_Fault_008_window_002.csv,3
77.9,231.90344973716975,53779.21000000003,244.63773216738252,1014.0,0.0,1014.0,6.0,275426548.0,Severe_Fault,Severe_Fault_008_window_003.csv,3
54.67,194.9390189264325,38001.22110000001,202.45994665612255,1014.0,0.0,1014.0,11.5,190860230.00000003,Severe_Fault,Severe_Fault_008_window_004.csv,3
66.35,203.50245084519247,41413.24749999998,214.04571941526885,987.0,0.0,987.0,6.0,207416522.0,Severe_Fault,Severe_Fault_008_window_005.csv,3
89.3,237.84349896518088,56569.530000000006,254.05515149274183,997.0,0.0,997.0,6.0,283700468.00000006,Severe_Fault,Severe_Fault_008_window_006.csv,3
97.38,252.82736323428284,63921.6756,270.9327222762138,997.0,0.0,997.0,6.0,319612610.0,Severe_Fault,Severe_Fault_008_window_007.csv,3
117.74,272.87186076984926,74459.05240000002,297.18977102181697,859.0,0.0,859.0,6.0,372301760.0,Severe_Fault,Severe_Fault_008_window_008.csv,3
124.86,280.2195218038886,78522.9804,306.7784216661922,885.0,0.0,885.0,6.0,392615480.0,Severe_Fault,Severe_Fault_008_window_009.csv,3
114.55,277.5780025506344,77049.54749999999,300.2852810245617,973.0,0.0,973.0,5.5,386260202.00000006,Severe_Fault,Severe_Fault_008_window_010.csv,3
109.58,268.8139200264748,72260.92359999998,290.29071635172903,975.0,0.0,975.0,5.5,361611946.0,Severe_Fault,Severe_Fault_008_window_011.csv,3
102.06,255.6978224389093,65381.3764,275.3136756501573,975.0,0.0,975.0,5.5,327496580.00000006,Severe_Fault,Severe_Fault_008_window_012.csv,3
114.87,273.4206522923973,74758.85310000001,296.57034578662785,944.0,0.0,944.0,11.5,375009506.0,Severe_Fault,Severe_Fault_008_window_013.csv,3
68.73,216.36926098686016,46815.65710000001,227.02306050267228,1023.0,0.0,1023.0,6.5,240213790.0,Severe_Fault,Severe_Fault_009_window_001.csv,3
65.65,208.18459957451225,43340.82750000001,218.29051743032724,970.0,0.0,970.0,6.0,216712458.0,Severe_Fault,Severe_Fault_009_window_002.csv,3
60.56,206.2541306253041,42540.76640000001,214.96111276228544,982.0,0.0,982.0,18.5,212756970.0,Severe_Fault,Severe_Fault_009_window_003.csv,3
96.12,254.49547265128317,64767.9456,272.0422761263403,1023.0,0.0,1023.0,6.0,331823736.0,Severe_Fault,Severe_Fault_009_window_004.csv,3
92.39,237.4813211602126,56397.37790000003,254.8201130209309,1023.0,0.0,1023.0,6.0,284008949.99999994,Severe_Fault,Severe_Fault_009_window_005.csv,3
91.28,240.8979900289747,58031.8416,257.6118786081108,927.0,0.0,927.0,11.5,292013946.00000006,Severe_Fault,Severe_Fault_009_window_006.csv,3
110.32,268.7807240112282,72243.0776,290.54015213047575,927.0,0.0,927.0,11.5,361798588.0,Severe_Fault,Severe_Fault_009_window_007.csv,3
91.0,244.22026942905453,59643.54,260.62336810040654,903.0,0.0,903.0,5.5,298713708.0,Severe_Fault,Severe_Fault_009_window_008.csv,3
101.37,259.3516398637186,67263.27309999999,278.4585247393227,1014.0,0.0,1014.0,5.5,339094090.0,Severe_Fault,Severe_Fault_009_window_009.csv,3
98.99,248.90425850113533,61953.3299,267.8662912723436,1014.0,0.0,1014.0,6.0,310660434.0,Severe_Fault,Severe_Fault_009_window_010.csv,3
84.45,224.7719010463719,50522.4075,240.11291093983263,894.0,0.0,894.0,6.0,252612798.0,Severe_Fault,Severe_Fault_009_window_011.csv,3
76.78,226.62597291572732,51359.33159999999,239.27912570886747,1023.0,0.0,1023.0,6.5,259418708.00000003,Severe_Fault,Severe_Fault_009_window_012.csv,3
73.79,227.56723380135375,51786.845900000015,239.231707764669,1023.0,0.0,1023.0,5.5,259050874.0,Severe_Fault,Severe_Fault_009_window_013.csv,3
73.57,223.9829571641557,50168.36510000001,235.75603915912737,982.0,0.0,982.0,6.5,251584806.0000001,Severe_Fault,Severe_Fault_010_window_001.csv,3
85.8,213.61048663396656,45629.44,230.19791484720272,860.0,0.0,860.0,6.5,230437000.00000003,Severe_Fault,Severe_Fault_010_window_002.csv,3
110.9,264.4747435956787,69946.89,286.78511118954555,910.0,0.0,910.0,12.5,358271162.00000006,Severe_Fault,Severe_Fault_010_window_003.csv,3
112.82,277.6562759960596,77093.00760000004,299.7021187779626,910.0,0.0,910.0,6.0,391150230.00000006,Severe_Fault,Severe_Fault_010_window_004.csv,3
115.18,272.4907477328358,74251.20759999998,295.8338046944602,903.0,0.0,903.0,6.0,372479086.0,Severe_Fault,Severe_Fault_010_window_005.csv,3
102.93,259.50935455200835,67345.10509999999,279.1768077760042,903.0,0.0,903.0,5.5,339363629.99999994,Severe_Fault,Severe_Fault_010_window_006.csv,3
98.12,255.03310687046107,65041.885600000016,273.2570584632719,990.0,0.0,990.0,5.5,326564086.0,Severe_Fault,Severe_Fault_010_window_007.csv,3
97.9,256.24478531279425,65661.39000000001,274.30967901260794,990.0,0.0,990.0,10.5,328391000.00000006,Severe_Fault,Severe_Fault_010_window_008.csv,3
97.02,250.2132682333213,62606.6796,268.3646027329238,1023.0,0.0,1023.0,5.0,313819656.00000006,Severe_Fault,Severe_Fault_010_window_009.csv,3
120.23,272.1320949465535,74055.87709999998,297.5082015676207,1023.0,0.0,1023.0,5.0,370399926.0,Severe_Fault,Severe_Fault_010_window_010.csv,3
119.06,281.47564086435614,79228.53639999998,305.6203854457356,1023.0,0.0,1023.0,5.5,399957004.00000006,Severe_Fault,Severe_Fault_010_window_011.csv,3
106.88,269.4364964142757,72596.02560000002,289.86093217265415,1023.0,0.0,1023.0,11.5,368598080.0,Severe_Fault,Severe_Fault_010_window_012.csv,3
108.35,267.9690420552344,71807.4075,289.0452040771478,895.0,0.0,895.0,5.5,359399138.00000006,Severe_Fault,Severe_Fault_010_window_013.csv,3
23.04,115.0432023198242,13234.9384,117.3276608477302,1005.0,0.0,1005.0,7.5,66422499.99999999,Severe_Fault,Severe_Fault_011_window_001.csv,3
24.99,142.46364413421412,20295.8899,144.6388260461208,1005.0,0.0,1005.0,25.0,104390734.0,Severe_Fault,Severe_Fault_011_window_002.csv,3
23.89,143.5864823024786,20617.0779,145.56033113455052,1023.0,0.0,1023.0,22.0,103142850.0,Severe_Fault,Severe_Fault_011_window_003.csv,3
29.9,142.11421463034586,20196.450000000004,145.22554871647068,1023.0,0.0,1023.0,6.0,101561138.0,Severe_Fault,Severe_Fault_011_window_004.csv,3
42.56,159.17250516342327,25335.886400000003,164.76419513959942,875.0,0.0,875.0,6.0,126932904.00000004,Severe_Fault,Severe_Fault_011_window_005.csv,3
52.28,192.9976725248261,37248.101600000016,199.9532445348162,1023.0,0.0,1023.0,6.0,186376750.00000003,Severe_Fault,Severe_Fault_011_window_006.csv,3
68.92,224.9247732020642,50591.15360000001,235.24693409266783,1023.0,0.0,1023.0,5.5,253098346.00000003,Severe_Fault,Severe_Fault_011_window_007.csv,3
61.4,207.4583331659637,43038.95999999999,216.3536919028654,909.0,0.0,909.0,5.5,215416578.00000003,Severe_Fault,Severe_Fault_011_window_008.csv,3
50.67,181.3944902691369,32903.9611,188.33855155012745,899.0,0.0,899.0,11.5,165150370.00000003,Severe_Fault,Severe_Fault_011_window_009.csv,3
65.45,219.35698643991253,48117.48749999997,228.91306210000337,994.0,0.0,994.0,12.0,241068618.0,Severe_Fault,Severe_Fault_011_window_010.csv,3
81.28,248.559613775046,61781.88160000002,261.5116058610019,1023.0,0.0,1023.0,6.0,315548775.99999994,Severe_Fault,Severe_Fault_011_window_011.csv,3
86.03,253.32060536008512,64171.3291,267.5303534180748,1023.0,0.0,1023.0,5.5,324450526.0000001,Severe_Fault,Severe_Fault_011_window_012.csv,3
90.77,263.7205284008054,69548.51710000001,278.90448185714047,1004.0,0.0,1004.0,5.5,348292785.99999994,Severe_Fault,Severe_Fault_011_window_013.csv,3
71.83,224.2937384324404,50307.6811,235.51481906665663,960.0,0.0,960.0,6.5,255207746.0,Severe_Fault,Severe_Fault_012_window_001.csv,3
56.32,190.775725919206,36395.37760000001,198.9153588841244,960.0,0.0,960.0,6.5,182647370.0,Severe_Fault,Severe_Fault_012_window_002.csv,3
26.6,119.93464887179184,14384.320000000002,122.8490130200483,754.0,0.0,754.0,18.5,71959138.0,Severe_Fault,Severe_Fault_012_window_003.csv,3
67.06,218.57423544416213,47774.696400000015,228.6301379958469,997.0,0.0,997.0,6.0,239375484.00000003,Severe_Fault,Severe_Fault_012_window_004.csv,3
88.46,254.70243108380413,64873.32839999999,269.62659364387633,997.0,0.0,997.0,5.5,324702842.0,Severe_Fault,Severe_Fault_012_window_005.csv,3
69.88,220.6267563102898,48676.16560000001,231.42899559044025,972.0,0.0,972.0,6.0,244880740.0,Severe_Fault,Severe_Fault_012_window_006.csv,3
84.85,237.99804095832383,56643.06749999999,252.67091245333324,986.0,0.0,986.0,6.0,290041849.99999994,Severe_Fault,Severe_Fault_012_window_007.csv,3
104.8,269.6264082021641,72698.40000000002,289.2774446789794,1023.0,0.0,1023.0,6.0,369177192.0,Severe_Fault,Severe_Fault_012_window_008.csv,3
80.69,237.27514387309927,56299.49389999999,250.61997127124567,1023.0,0.0,1023.0,6.0,287759730.0,Severe_Fault,Severe_Fault_012_window_009.csv,3
78.7,233.7800461972749,54653.10999999999,246.6714413952292,898.0,0.0,898.0,5.5,273765550.0,Severe_Fault,Severe_Fault_012_window_010.csv,3
83.78,245.4950744923409,60267.831600000005,259.3972243490666,886.0,0.0,886.0,5.5,301441310.0,Severe_Fault,Severe_Fault_012_window_011.csv,3
86.71,254.0209949984449,64526.66589999998,268.41253696502326,955.0,0.0,955.0,5.5,323930989.99999994,Severe_Fault,Severe_Fault_012_window_012.csv,3
93.31,263.4313457051002,69396.07390000002,279.4688354718644,955.0,0.0,955.0,17.0,347640470.00000006,Severe_Fault,Severe_Fault_012_window_013.csv,3
39.64,183.0825234696092,33519.2104,187.32469137836583,993.0,0.0,993.0,7.0,168885669.99999997,Severe_Fault,Severe_Fault_013_window_001.csv,3
74.58,240.9085378312691,58036.9236,252.1886198859893,993.0,0.0,993.0,6.5,291480668.0,Severe_Fault,Severe_Fault_013_window_002.csv,3
89.49,252.23780426415067,63623.909899999984,267.64224255524385,1023.0,0.0,1023.0,6.0,323326314.0,Severe_Fault,Severe_Fault_013_window_003.csv,3
88.28,255.23025212540932,65142.48160000002,270.0663622149193,1023.0,0.0,1023.0,11.5,327140458.00000006,Severe_Fault,Severe_Fault_013_window_004.csv,3
87.94,255.1643713373793,65108.8564,269.8931269965948,906.0,0.0,906.0,11.5,328244769.99999994,Severe_Fault,Severe_Fault_013_window_005.csv,3
92.61,255.77466234949856,65420.67789999999,272.02442905003954,918.0,0.0,918.0,11.5,328197110.0,Severe_Fault,Severe_Fault_013_window_006.csv,3
95.36,262.7185764273246,69021.05040000001,279.48985670324424,924.0,0.0,924.0,11.5,345233270.0,Severe_Fault,Severe_Fault_013_window_007.csv,3
92.34,257.62419218699154,66370.22439999996,273.6729800327391,924.0,0.0,924.0,5.5,331899794.00000006,Severe_Fault,Severe_Fault_013_window_008.csv,3
79.39,229.13951623410568,52504.91789999997,242.50296905398912,923.0,0.0,923.0,5.5,262578054.00000003,Severe_Fault,Severe_Fault_013_window_009.csv,3
72.66,212.56712916158983,45184.78440000001,224.64251601155112,923.0,0.0,923.0,5.5,226109972.00000003,Severe_Fault,Severe_Fault_013_window_010.csv,3
88.42,246.13752984866,60583.6836,261.5373395903537,999.0,0.0,999.0,6.0,302992916.0,Severe_Fault,Severe_Fault_013_window_011.csv,3
95.69,255.45342804511355,65256.45389999999,272.78751804289,1023.0,0.0,1023.0,6.0,326290850.0,Severe_Fault,Severe_Fault_013_window_012.csv,3
67.5,215.575253681864,46472.69,225.89586096252407,920.0,0.0,920.0,7.0,233321178.0,Severe_Fault,Severe_Fault_014_window_001.csv,3
71.79,212.54996095036103,45177.4859,224.34636168210972,860.0,0.0,860.0,7.0,226287942.0000001,Severe_Fault,Severe_Fault_014_window_002.csv,3
85.83,242.75403415803413,58929.521100000005,257.4806983057177,1003.0,0.0,1003.0,6.5,294677618.0,Severe_Fault,Severe_Fault_014_window_003.csv,3
106.28,288.8998816199135,83463.14160000003,307.82881606503315,1003.0,0.0,1003.0,6.5,417358340.0,Severe_Fault,Severe_Fault_014_window_004.csv,3
102.36,280.8575980813053,78880.99040000001,298.92902167571486,1007.0,0.0,1007.0,6.0,395596920.0,Severe_Fault,Severe_Fault_014_window_005.csv,3
87.29,256.3244543542422,65702.2259,270.77992909371994,1007.0,0.0,1007.0,6.0,332148034.0,Severe_Fault,Severe_Fault_014_window_006.csv,3
74.43,230.31366676773652,53044.3851,242.04175259653036,936.0,0.0,936.0,6.0,265741106.00000003,Severe_Fault,Severe_Fault_014_window_007.csv,3
84.63,244.1993306706634,59633.313100000014,258.44835073956267,924.0,0.0,924.0,6.0,299950726.0,Severe_Fault,Severe_Fault_014_window_008.csv,3
84.34,247.0138141885996,61015.8244,261.01544015632487,924.0,0.0,924.0,6.0,310289113.99999994,Severe_Fault,Severe_Fault_014_window_009.csv,3
71.66,215.85746315566672,46594.444400000015,227.44142102967965,883.0,0.0,883.0,6.0,233298654.0,Severe_Fault,Severe_Fault_014_window_010.csv,3
65.68,196.1679321397868,38481.85759999999,206.87126431672428,880.0,0.0,880.0,6.0,195213000.0,Severe_Fault,Severe_Fault_014_window_011.csv,3
69.72,203.05413465379127,41230.9816,214.69014881917616,931.0,0.0,931.0,6.0,206788846.0,Severe_Fault,Severe_Fault_014_window_012.csv,3
82.82,230.23207335208537,53006.807600000015,244.675213293051,931.0,0.0,931.0,5.5,267628680.0000001,Severe_Fault,Severe_Fault_014_window_013.csv,3
54.37,181.84392511161872,33067.21309999999,189.7980769133344,921.0,0.0,921.0,24.5,167762670.0,Severe_Fault,Severe_Fault_015_window_001.csv,3
57.43,187.1453047767964,35023.365099999995,195.7589589265329,1023.0,0.0,1023.0,13.0,178284470.0,Severe_Fault,Severe_Fault_015_window_002.csv,3
68.89,208.9954494719921,43679.09790000001,220.05665179675893,1023.0,0.0,1023.0,5.0,225310970.00000003,Severe_Fault,Severe_Fault_015_window_003.csv,3
